q,n_star,x_star,port_ret,port_volatility,budget_use
2.7655310621242486,[2 1 1 7],[0.17285  0.12953  0.23018  0.472955],0.0017046388298599027,0.020631395160220993,2011.03
2.8056112224448895,[2 2 1 5],[0.17285  0.25906  0.23018  0.337825],0.001379974301800087,0.01767307029507529,1999.83
2.845691382765531,[2 2 1 5],[0.17285  0.25906  0.23018  0.337825],0.001379974301800087,0.01767307029507529,1999.83
2.885771543086172,[3 1 0 9],[0.259275 0.12953  0.       0.608085],0.0019031900892422667,0.02295603780208608,1993.78
2.9258517034068134,[2 2 1 5],[0.17285  0.25906  0.23018  0.337825],0.001379974301800087,0.01767307029507529,1999.83
2.9659318637274548,[2 2 1 5],[0.17285  0.25906  0.23018  0.337825],0.001379974301800087,0.01767307029507529,1999.83
3.006012024048096,[2 2 1 5],[0.17285  0.25906  0.23018  0.337825],0.001379974301800087,0.01767307029507529,1999.83
3.0460921843687374,[2 1 1 7],[0.17285  0.12953  0.23018  0.472955],0.0017046388298599027,0.020631395160220993,2011.03
3.0861723446893787,[2 2 1 5],[0.17285  0.25906  0.23018  0.337825],0.001379974301800087,0.01767307029507529,1999.83
3.12625250501002,[2 2 1 5],[0.17285  0.25906  0.23018  0.337825],0.001379974301800087,0.01767307029507529,1999.83
3.1663326653306614,[2 2 1 5],[0.17285  0.25906  0.23018  0.337825],0.001379974301800087,0.01767307029507529,1999.83
3.2064128256513023,[2 2 1 5],[0.17285  0.25906  0.23018  0.337825],0.001379974301800087,0.01767307029507529,1999.83
3.2464929859719436,[2 2 1 5],[0.17285  0.25906  0.23018  0.337825],0.001379974301800087,0.01767307029507529,1999.83
3.286573146292585,[0 0 2 8],[0.      0.      0.46036 0.54052],0.0019330561253736818,0.022825477000112816,2001.76
3.3266533066132262,[2 2 1 5],[0.17285  0.25906  0.23018  0.337825],0.001379974301800087,0.01767307029507529,1999.83
3.3667334669338675,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
3.406813627254509,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
3.44689378757515,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
3.4869739478957915,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
3.527054108216433,[5 1 1 3],[0.432125 0.12953  0.23018  0.202695],0.00121667198522156,0.016767882702052987,1989.06
3.567134268537074,[5 1 1 3],[0.432125 0.12953  0.23018  0.202695],0.00121667198522156,0.016767882702052987,1989.06
3.6072144288577155,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
3.6472945891783564,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
3.6873747494989977,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
3.727454909819639,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
3.7675350701402803,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
3.8076152304609217,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
3.847695390781563,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
3.8877755511022043,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
3.9278557114228456,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
3.967935871743487,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
4.008016032064128,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
4.04809619238477,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
4.0881763527054105,[7 2 0 2],[0.604975 0.25906  0.       0.13513 ],0.0009882546897077814,0.015920207064227896,1998.3300000000002
4.128256513026052,[7 2 0 2],[0.604975 0.25906  0.       0.13513 ],0.0009882546897077814,0.015920207064227896,1998.3300000000002
4.168336673346693,[7 2 0 2],[0.604975 0.25906  0.       0.13513 ],0.0009882546897077814,0.015920207064227896,1998.3300000000002
4.208416833667335,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
4.248496993987976,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
4.288577154308617,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
4.328657314629258,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
4.368737474949899,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
4.408817635270541,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
4.448897795591182,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
4.488977955911824,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
4.529058116232465,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
4.569138276553106,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
4.609218436873747,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
4.649298597194389,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
4.68937875751503,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
4.729458917835671,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
4.7695390781563125,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
4.809619238476953,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
4.849699398797595,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
4.889779559118236,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
4.929859719438878,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
4.969939879759519,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
5.01002004008016,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
5.050100200400801,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
5.090180360721443,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
5.130260521042084,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
5.170340681362725,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
